well_id,corrected_mni_x,corrected_mni_y,corrected_mni_z
2641,16.2310310633512,-24.9469832330503,4.12569955010822
2642,11.027643016493304,-23.9517678481636,5.887839425379831
2609,11.667907143532,-24.969490750125495,-3.41029784290978
2618,-20.536979626420894,-20.6621203549173,11.206135093164999
2626,19.1555099962067,-23.2402551873643,11.7588876355652
2681,-1.65298760249403,-23.835116402144,-2.22504901825185
2594,-1.62851839020977,-24.105376918315105,-3.22516958496311
2617,-1.7003653103400298,-25.2676834175152,-6.67249554082857
2625,4.3202425361002,-24.9228808399798,-6.73469518294621
2665,-0.0642681969804162,-26.767935607128898,-10.941346530344903
2673,2.0963170473738604,-26.6206027572718,-10.8900766919368
2610,-6.85765241068547,-25.776096799807807,-6.755114916819039
2650,-15.0861802499334,-26.362228043717398,-9.39429726514073
6386,-6.3204866629741385,-39.7359558564421,-30.387738228681602
6313,-12.3065350735691,-37.5819451328305,-35.634557409657205
6858,-7.816154220152769,-39.0464484275933,-43.6337046547717
4385,1.2786155575831202,-46.9195872871529,-55.6598197809808
6954,1.35887374567754,-45.1616447481804,-52.929058240717104
6946,-0.9156326321605608,-45.3478164607103,-52.874119577091996
6195,-7.492536093821879,-27.2463417448186,-29.206714435380807
6798,8.44087023198037,-34.741892795418,-40.5845730165509
6171,-3.91063191420672,-27.7816612837592,-28.2496042952121
6866,6.65562262001552,-36.8982415727344,-43.6919857943017
2834,-20.2901855434427,-11.6091644998843,-8.582795134095921
6897,-0.0312610954000472,-39.11565381660071,-46.932535626760206
6169,6.003075367291889,-39.4992394790265,-39.0411766466256
6867,5.140311564528651,-34.144017248014194,-45.0834153640689
6161,-9.13888357812728,-40.5347644722783,-39.084781007035495
6394,9.40122089940645,-38.4776156369748,-30.4029132436267
6258,-8.54760586188147,-39.795273249428,-30.440475354341
6163,3.62356794596004,-36.6878536131169,-25.4981604845145
6154,9.71494957167207,-21.2591417430518,-23.831692640658304
6170,-3.10571480269136,-18.7783166747962,-25.762100687438608
6249,8.13344319072895,-38.617928865185796,-34.4374865061188
6243,8.16889905290079,-21.844257478565307,-36.7270028107044
6250,-6.7896296587197185,-38.2462958516956,-35.1817716770982
6282,6.345978375406059,-39.6081569616154,-30.127737648007894
6164,-2.8920755471012503,-32.732415343921105,-26.5753433187933
6210,-3.24574593597428,-20.652266009980604,-24.763344829058102
4394,5.6228922794650495,-38.5185959649042,-60.326142392514285
6234,4.13160025823012,-13.5639515550559,-26.375899503462
6148,-10.424794098590901,-22.8417034172437,-31.0333388530102
6330,-7.80144706267192,-24.8587562556319,-36.144234082323706
6180,-9.45918589506925,-36.295714519382294,-25.920934802136998
6266,11.479865825985598,-37.3444522707746,-30.7456572985334
6306,-1.89064938750805,-37.5573591937359,-31.2319998743278
2321,34.922147939696195,-29.2520217958711,-9.84700048407258
6226,-4.30317366647842,-34.4541800517945,-20.987180827678607
6289,-7.01883611051584,-26.6808582565936,-38.5875310823385
6147,4.34800801457391,-30.9382596621031,-20.8912126620925
6329,16.9325593303018,-31.553872388615602,-35.902963292768604
6274,-4.09108350782626,-39.782735418824295,-30.3172041113658
6219,-4.06804902334458,-36.9519317997785,-25.578580731736302
2474,-28.341660833927303,-13.395377458851,-22.8309215804744
6314,3.06931603276294,-37.4482828177047,-31.0825917556531
6257,-2.16800548660743,-36.1351282328628,-36.1773857641384
6177,9.17437472586271,-39.8501418284032,-38.648870463174
6153,7.09806983588855,-38.257966114666296,-39.3483825877449
6193,-2.02805202107825,-33.9813806104797,-20.706655779010894
6217,6.6255946471275,-32.7415654943338,-21.1140144188886
6227,6.0169276780679715,-35.7706561132031,-25.6731809322294
6155,-1.68134395849129,-36.8405271669845,-25.6464895372607
6225,2.2383612473126604,-18.231870758120998,-25.5910868503223
6211,7.28396282176411,-26.5717667079948,-28.1873701084078
6201,1.05075701711836,-33.7280132404037,-20.5632892951262
6188,11.418635989238501,-31.8021156482214,-26.542241168209802
6265,2.67872978033729,-35.7857421263801,-36.368789708017104
6178,-6.6926280224765184,-21.1770178422782,-24.5512049190761
6242,9.21358771246728,-36.268718763974206,-35.4248425936792
6145,-8.41572763004323,-38.5797238978202,-39.9098316308855
6203,3.14317865897983,-23.4497059791613,-29.3492020661423
6172,3.79632040314609,-32.0350619536132,-26.5379016526618
6233,3.51777347617473,-19.918605994507,-24.5279751362952
6273,-9.29470697987014,-35.7586424790533,-36.5724296364707
6202,1.20878621943928,-25.1017407851824,-22.3965020355537
6241,-7.736068253192519,-40.80115949407049,-34.2667759283082
6281,11.9357160074378,-30.827400691634,-37.36506643822421
6235,0.990005544722636,-35.825923937473505,-25.9239185211206
6297,7.372123878036469,-23.511911706837697,-39.7978118375289
6146,5.38558075550045,-17.9182163663235,-25.5279458011263
6162,-0.6615158624725269,-30.8791013504492,-20.847827045840603
6322,0.6780669636630962,-39.208105648663505,-30.307533119581798
6209,-7.50273741586671,-34.0781175400501,-21.4709382726913
6194,-1.1824123726274098,-24.425504022333,-22.725740696603108
802,53.3092913447496,-15.595431770993304,-29.0677274220155
771,-54.6493410426421,-12.4005533677384,-28.2511932474183
843,19.191511935784106,2.72427509894184,10.8424393644808
788,-22.964952015297605,-2.57159569387848,5.23651118361439
427,11.0206670331548,20.6421685411375,-26.019457195460898
769,9.86994189262581,-42.51156010112079,22.368746530890302
785,42.7603775827538,-22.9392953312714,60.833778646209
369,39.52892578194111,-71.30300221480731,3.64340739681634
777,-23.8491320055418,0.521132943913878,-32.8974803012241
540,-47.64866642551189,3.1120690147052,-23.792637081341898
817,-0.412700343471596,29.385075698931605,38.8869029628804
809,4.06695784570741,27.8622770790872,48.4382189924452
833,-12.488554763661098,30.7553903485983,47.105795782015
850,64.9152734684132,-1.34042719297208,-2.70460482289516
842,58.0274576527067,-5.87611565269735,-10.640459687686
834,60.211267479544794,-7.347019681654121,-13.5734391541775
826,56.8012358881918,-14.100236245546501,-25.625675030850505
810,57.0491742358792,-15.3788917895977,-28.824189962894806
811,-48.415416832552395,-6.9463220806451496,-12.5852697424423
803,-55.0842345976599,-8.92128104460895,-16.1052749521332
795,-52.906852929236,-10.9573132582259,-24.2920436667051
858,-44.6501222683737,-15.724714342369099,-39.6166713027568
779,-52.2331035337465,-11.961066915129,-27.488584727098694
844,-41.834013685866296,-12.490844189667802,-31.5129551432656
852,-37.9852688035964,-14.638169825713902,-38.0041150146294
789,-34.5596995560489,-16.7343583715013,-42.433375029447106
860,-30.3346640782128,-12.8976516846101,-33.854154946806396
781,-13.9938525154477,-12.827556517234301,-32.2797680804947
773,-27.4894057948983,-11.6862096492242,-31.9853981211459
841,-37.5811237616412,20.329865824421198,31.4571321620751
819,36.2800245225533,4.90667908604059,9.768794750888409
827,27.3741266105243,-2.39315275084595,4.90244791891508
835,20.0047310977954,2.67898861363502,10.795383144746301
859,-35.8554637048175,1.42575345899265,10.136959158533699
772,-32.1186531257606,-0.267175527069517,9.24434735508705
780,-24.924064503495305,-2.71473193006434,4.94943612776716
801,18.190992571839,28.497091423483802,50.2020001430566
786,62.3684589127493,6.66962604284332,13.6025702704792
770,55.0229336826734,0.0229706462829089,-1.43493652105304
849,47.1927352453059,-6.567146803014059,-12.9201564185387
778,62.1609416187068,-1.32788626091358,-3.1760293484106703
857,44.114654960148,-0.23490882034297694,1.6205211610189598
828,44.5754886549498,-15.820287129317697,-29.934653968592702
820,42.0223550661605,-16.0962252116893,-33.652466388011696
836,36.479592689140894,-16.5347342352092,-38.2992707859237
812,32.3981690582126,-13.8796507200965,-33.299415576222
796,21.418450673943894,-13.4030513751098,-30.0038858798553
804,27.9445718328297,-13.5300792986132,-31.7505305647442
825,-11.1613030617391,29.8916485223998,43.544357009272396
1257,54.8540902775544,27.013348591008306,-4.673131564586151
1265,-58.2080351294335,-61.67538069278029,4.113178948885
490,-43.3335968164755,-61.354602599694005,-3.72402583758435
1321,-13.137630649459501,-37.3867005671526,-12.493236590711902
1313,-28.318738946537298,-36.43040045098221,-16.3130278133535
1305,29.982471798082198,-44.0093269192848,-17.3209905299811
1297,-57.148487136470614,-37.1391069802372,5.17234924372792
1289,-25.2071869141078,-5.55127806248014,64.99158211228128
404,38.0161127452597,-36.1690815696734,52.3806894506417
1249,21.2700718506967,55.2221186149646,21.3643109176355
509,-22.930819133314294,0.568834224794275,-32.7434977100891
1138,5.9908952789628,-87.67797194547579,-28.901606225724397
1068,-3.56319155927213,-73.6219245556672,-23.372008802415905
1066,9.571098999236641,-69.42014764527259,-44.4240273315825
1225,-10.6494733227318,11.303143566605304,5.600300556359731
713,59.6567877097075,-32.9761788673172,10.2953490856349
1337,-58.42740851674829,-43.727726759247,-11.2373375056867
1258,63.19627956547279,-15.767260611975601,-30.864999104969
851,-15.805729712000304,1.22346016968647,11.7176363876685
793,32.953419401719195,20.9022073556151,31.3784860538599
1250,19.425619541885396,28.7124645779798,50.221913651531494
1187,-17.891885332957,-15.566866914035304,19.444052725051698
1179,-23.8415132814476,-19.1830811886777,1.7892995306449
1266,15.3640185156828,-6.48971477776484,1.83769768438543
2553,-24.6024649517015,-29.1965304860825,3.37299186294312
2556,-23.0229563390506,-27.907186060694297,-6.9967718360728215
818,53.179512356711705,-14.194072075485499,-25.7202182900934
1155,25.752269679601607,-19.623425613043306,0.646901215104881
2450,-18.689066918351106,-12.063587321210301,-14.949840112657402
1281,-65.7810325349638,-43.849716614870395,11.204056316919901
1029,-18.5631080840102,-1.4106151167004402,36.3623322872765
1045,-6.357332721071558,-10.1512847440065,24.143606214551802
1217,22.0137772560092,9.52968822263703,-3.48025053160343
1243,-46.6243648557421,-60.491970133214394,29.669018761857
1036,-35.4025301514606,-16.5267221953603,13.094712128913901
553,-29.243081473593,-61.0453032781637,-11.891937597825999
2468,-0.7579598117611651,-56.1848894856018,-32.576913271033
499,58.2795419092568,7.90010414934975,-11.1420233866471
297,28.991005030653806,60.205267557048394,-5.8845383511657205
2443,-25.313151304131498,-28.433312008347894,-19.8259540529349
2427,-33.8273571750377,-28.270068066952,-15.344421883476803
2469,-32.8283073113319,-27.543985338105504,-12.3745046102316
2477,-31.8132313531742,-27.380050096289,-12.3648850042493
2435,-30.8432364748956,-27.388657898443302,-13.407322592823
2485,-30.872771534605302,-27.5874597832841,-14.4589387013859
2451,-35.6745595744648,-27.94931743415,-12.2400039193243
2585,-19.2561502548684,-34.9425413428587,-10.539953716976699
2505,-31.0311874673713,-35.1474377113162,-11.632313696257
2513,-31.4956079837139,-33.0068892786342,-8.42447345535517
2521,-29.5250524282467,-34.0044771845,-8.4186201639728
2529,-28.9521267107371,-34.83025165571689,-10.876613443661
2537,-28.005314164344398,-34.836874499875805,-11.084241503569
2497,-11.7445765390014,-25.6019976275728,10.295782182848999
2561,-11.0922793280535,-27.677215638811802,3.09982137905987
2545,-23.0475144385527,-29.4316866438729,1.06067852740706
2569,-23.8788761182971,-31.3772278797032,-6.49164398186288
2577,-13.077853292497599,-27.7228086808252,4.16024514582631
2498,-9.93823428750632,-32.293411220420005,-7.27284609344442
2517,-24.550577512443198,-19.5326805476592,-25.7929136304217
2580,-31.7870639582414,-18.6082713257509,-20.1798931594335
2581,-27.491739351243,-17.279530480405,-15.7200611995081
2588,-28.513334557950106,-18.058822161496,-19.2457773551774
2501,-30.74983794765311,-18.027727510046105,-18.0531549966485
2510,-29.6595083614615,-17.898119898006,-18.0911025042712
2525,-23.9583626231413,-15.5971819344013,-7.46129118718421
2589,-25.130145273066002,-16.767638173024498,-8.78280840648221
2502,-23.1588803875602,-16.7487707365312,-8.38913397923744
2509,-4.71564845756605,-14.4280607478619,-3.61461838170109
2546,-3.13775553659736,-3.7026338949137503,-2.36543128908824
2554,3.0108931173178304,-3.64682882182382,-3.01875699457276
2530,15.030233035287099,-4.06273816304821,-6.82566848217645
2506,-2.97322987620134,-5.83388543052146,-12.313226689234
2514,4.377422014218371,-5.68155822115752,-12.7470156317397
2538,-10.1469345998518,-6.23069041847516,-12.4786491401933
2533,10.020046643473801,-5.49675600166559,-12.1511760574171
2572,-19.292884344335,-29.6064692589102,-12.846668639946499
2541,-33.0555401858149,-30.071612415790003,-13.6758650522226
2549,-32.0735807532474,-29.782538384764,-12.6402216275117
2557,-30.9858485046459,-29.7233798985535,-12.6357552219277
2532,-29.724437596664,-28.3158055012245,-11.8043224241261
2540,-21.296917830850802,-27.0459448130945,-3.77529372168148
2548,-26.975861726099602,-27.3667522715238,-3.88145269845812
2524,-8.84987592369351,-28.8115359610877,-9.362951280724939
2564,-13.1153207027801,-28.597075739035002,-7.532848239926139
2587,29.060644281838602,-31.563515033127604,-13.2075831423066
2562,34.237772052999304,-32.8882468590166,-12.4218884450555
2570,33.951753631954396,-33.2145585897523,-9.992011971840787
2578,32.9086440139016,-32.29996980680539,-10.3884066473057
2586,31.944064730398196,-32.6111944270448,-11.702941269285901
2515,33.0244121317878,-32.62124356908489,-11.5372015108489
2500,32.5876787180498,-31.0557408135502,-6.74064386151232
2539,6.7657574168988095,-26.438901326469,1.40901339039194
2523,23.3230949702805,-28.4716557322477,-4.15950513317989
2531,23.7142044279954,-27.241638730686002,2.45884207168061
2516,10.4085775187624,-28.5388085636522,-5.70970466089784
2571,12.509697083129101,-27.6272011311823,0.375599536708253
2563,10.498616483647,-27.589208296233696,-0.6365833273257651
2555,-3.5381592416172003,-26.548782752246197,-2.84660914564368
2547,-1.87171449812952,-26.673970673975802,-3.7252928675590096
2499,-4.40817379172137,-29.3969333931849,-9.523581414251149
2507,-4.31635713233197,-29.8191667687916,-10.542413660745302
2579,6.90733590397019,-28.8000207471602,-7.18231782216632
2508,24.631624896852003,-27.2035240332778,2.46023177812061
2411,-21.3328906890823,-12.906278039657302,-24.7917518113242
2458,-23.855646157569605,-12.2705327808407,-15.9821836126137
2466,-22.4468451870367,-12.134207954869499,-12.776217588485599
2403,-27.1898229266562,-12.567897602272101,-17.708564707731398
2442,-26.1150808969893,-12.5208887065852,-17.6232822256423
2452,-0.8046698023755858,-60.13989569426999,-28.8455049888173
2460,-0.7239594069891792,-51.270931238466304,-27.0393886200961
2467,-29.556254007894697,-24.917616259846202,-14.202798138782198
2475,-27.569198586009602,-24.798418678827897,-14.076262113914499
2483,-26.727442528421697,-24.959290668702607,-15.056473490016199
537,29.1226163535813,-63.6213019135331,-11.0103948450475
659,-56.559751308558,-52.7582748168896,-14.907252572633
580,21.7930300774128,-52.713183852084,-11.9882197137572
667,-49.59489300345489,-53.8366084912443,-18.6888001550795
635,57.30093014515511,-50.3619994248264,-15.9412258942153
651,44.0317597901244,-55.05211297303221,-18.7213701751245
619,67.3816409397325,-30.5162732675541,36.309162566128
603,66.2051376613539,-34.7560642282084,18.9507944011844
595,66.6963938362791,-40.2147819750042,4.14698250631184
627,67.2777685311695,-44.4136821768223,-1.28455475892449
587,49.151432802491996,-40.7828856848209,3.70082337520082
642,-57.0951212432063,-21.8501681279328,51.245621128839595
650,-51.9528302963776,-23.931005266963002,47.3617608370259
658,-53.207511324212206,-28.6818539459521,43.3406246271626
666,-62.52596631203861,-39.739751959709395,22.921356142866607
602,-22.882076287338705,-14.5563943666984,65.8001972276388
610,-37.6065556123182,-17.2941488952481,64.222443429552
626,-37.8625083631095,-19.613110619294694,48.220663453765
634,-42.0943971940121,-21.156073496841106,49.3592255814361
618,-46.90620088448521,-20.2792579776485,59.4477925074679
665,8.900397628108589,-14.785818539939301,72.80470751741291
649,25.027867993553706,-17.0906283740245,70.8594568560178
657,34.626287130707105,-16.7581650891464,64.4252576639721
641,33.139028689389896,-23.541991013810602,49.5622250311203
633,37.8249166128503,-25.052406939608694,48.5466875556209
625,43.8971150289145,-23.1719357713543,60.860219066698505
609,50.9351404551564,-25.8292991862853,55.135005897671604
617,42.296063926909795,-26.8607870760533,41.3033479004408
601,56.1487003584235,-27.836925935678,43.8891315865325
585,37.7184161871266,53.563285825599,-15.761899488087597
481,7.4151776719184195,41.4145541878068,-26.1668795554207
577,19.3159845683303,-78.5809814959402,0.407721988137919
565,-9.445421180165473,11.1367544301576,-20.2199516040962
564,-48.504375335477114,-1.20199729965639,-33.9252676292734
572,-46.05808829331581,-2.962911398525049,-38.664421952432
485,-32.2963663216769,-3.45084344926906,-38.6410253065758
493,-26.1825231475561,-4.12243160090214,-40.662087761742
501,-26.4044943348658,-0.916872079392077,-34.9299313576091
593,-52.321257843038,20.517554352918104,19.9120010635812
491,-51.4162379971047,20.677199606584498,20.1182365554183
570,-0.6756194082019371,32.8521967804148,23.5547265119722
562,-14.4431954260909,35.9885484364651,49.10456287625399
483,-6.94388356982514,32.5393582586918,16.9555367936398
517,2.22856836944294,12.3726144941076,-9.33391574851018
525,5.985055491270652,7.51077289367059,-24.1448091318057
533,18.972606612486103,13.0432761034285,-5.963918605977841
532,-58.060914063793795,7.91720415145507,-4.88647538245876
548,-50.38503818575301,1.50434933450572,-25.4868015817446
524,-52.34267476836929,11.039727613917599,-5.759604041608701
539,-52.809945427183706,16.852248850954002,11.706339096359901
578,-3.1437464551955,-12.8938204763139,62.0711236503122
586,-7.24167906780301,-18.4359077913102,48.060377808388004
588,-2.7246391131064804,-43.8539591756511,-3.15432050756679
507,59.9950187609704,18.137625209508894,7.85756305038615
523,44.271089902273296,13.0581529151268,-3.99433856425178
515,46.4581087527676,10.5656708512964,-9.94319188674539
531,37.222915339579295,14.1951873919879,-4.08499333875938
518,10.3400778988363,36.4679545199108,17.078966358919306
508,55.8415263499344,3.14918054115284,-20.1566334524648
500,51.140408266305286,-3.6058827681533394,-30.486460896849106
484,37.0407275516094,-7.321721024345349,-41.4516083192793
492,48.0287344428343,-8.42377337902028,-45.033467148805705
571,34.557838778708,-6.47798219295275,-39.146984171793
563,29.3490605067962,-6.6816382508017815,-40.978027349905794
555,30.215587813315,-5.35341619824651,-37.1070184313339
547,27.5641808125309,-2.14926382931377,-33.7652794004971
573,-30.7746204293015,16.3506983119861,8.7872890170213
502,-13.0121116996361,19.7739343633844,9.57210624648292
486,-19.12077224151,13.2386973075919,-3.15280387606122
494,-18.129888628632397,13.0802939292672,-3.2186819005011498
516,53.5180361579996,-3.25281108083706,-29.983300407074104
556,-51.6965164883348,2.8666386348382096,-22.489213906326604
541,20.030179732939,13.0450798442419,-6.02076136044898
579,-64.4664106590381,-39.755779629117896,22.9318055363374
611,61.810090563745796,-35.807116227493204,17.915871659005
643,56.1692639018451,-49.667479577515294,-13.680745281211
557,13.2323620669864,16.1817076658043,-0.265314613828423
510,-12.1043386877424,20.2003580692916,9.918157151667721
530,29.9058543010743,31.2683671898378,38.5580389909939
554,2.7564089686983504,35.2140662178364,21.696662574279102
546,26.235801254529,30.045224650287103,35.1779346232261
538,3.38862161792601,35.806406647894704,24.6362762233958
6913,0.42847266245591,-35.8866628360182,-53.500076716176004
6921,2.49598029224987,-33.7297638929018,-54.070634757377604
6945,-1.89099776416998,-42.75558557167071,-52.5950687358891
6969,5.850188160876019,-40.385207797212296,-51.920881510979214
6977,0.305191507906718,-42.6060704755606,-52.607537342929795
6985,-5.852185500158019,-43.190186269935296,-52.621819090527204
7001,-4.29905577758042,-47.8850255944354,-52.46446123810001
6914,3.452129704134009,-48.07894623732321,-52.7003079312217
6930,-2.08011178167022,-46.45673971054181,-52.818628134247504
6938,1.32089863615541,-46.01643799492471,-53.0925014575365
6842,-5.627082146542442,-44.6329695805364,-42.9324944396259
6850,1.59127622416807,-44.4666631245603,-43.2317747132594
6874,-0.215955699712928,-38.3655259799021,-43.5853931577227
6882,-8.674440844949372,-37.8576869987982,-43.79936143203749
6890,5.36097489448276,-37.4524023105364,-43.68365314422051
6659,-5.299044248919151,-28.6878799956642,-44.8622759833327
6667,3.77829193334323,-26.6913495943382,-46.5585837748604
6898,-8.151431713680871,-41.1094807798495,-43.1172627345377
6843,13.336603408812802,-36.9156265193657,-41.7505848782627
6859,-4.31449133916481,-35.34907555587429,-44.199248418711
6825,3.07103234457169,-29.1810312853416,-49.373467900707595
6833,-1.98240324585508,-33.0484964553443,-47.1422907882615
6841,1.7961970724033898,-32.843603791288096,-47.5783266204726
6849,-9.92930059546358,-41.331304940679004,-46.955323233044396
6881,-2.7062334144664706,-39.128147284888,-46.8761213760343
6889,4.308823839984529,-40.2472128892169,-46.46111321817951
6826,-5.74934346391984,-45.4636716033504,-45.9538794986195
6834,5.127161220914219,-44.9189968832561,-46.3654412172343
6635,2.46859248114775,-36.5405503110757,-40.1209883283546
6561,-9.675370022354713,-36.151599609720996,-40.6523276319094
6651,5.84491403149104,-25.9978426326006,-42.7552978543838
6617,9.28730316245604,-37.516092586091396,-39.5048667701374
6538,-4.69657582877766,-40.7447553747568,-39.1586213933752
6860,2.73366018840936,-40.818999786268,-38.861920505106
6883,-0.480105862297566,-32.1466167972229,-44.5268204048916
6817,-4.01994156795204,-31.281341686454,-48.169535892171204
419,17.126985474429098,21.0618395486663,-21.9934254934906
450,-45.2702110569192,31.9602312424922,16.9625828378956
458,-53.5471796329101,18.9990589710617,-1.41419950221856
434,-47.852941294842395,20.7327347338295,-7.27318826510781
442,-44.6637156817283,24.7861648431042,-4.90957321039875
426,-32.4469911970085,25.895308262329607,-0.7720814138649741
465,-25.7689663052913,41.487635663826,41.7039678471126
473,-31.4693605080157,38.275939010407,25.327549657408
417,19.0244155589298,41.7548825288663,32.7126926487186
409,28.9883992038437,39.6897194996419,36.104358804608005
433,51.0642813515001,36.2702296227695,21.574257118021894
403,22.902499000623607,18.127703601497107,-22.748968727122804
411,23.573142143273802,12.8876950807886,-28.0927229259189
474,43.7201384803069,17.2350619266054,-15.4180526980991
387,51.11509651546349,5.33038240297692,-35.5325108345946
451,-46.822224681886794,16.6753452196278,-12.3358102649795
459,-38.8858772840274,4.57990164415867,-35.3711976952454
443,-23.902218907641,9.3838272111803,-30.9835076995018
457,8.26235047231019,45.45430451150022,19.9841528232197
410,-1.2194263551015,35.7984726599272,9.540701856717538
418,9.39118372784611,42.6425221200992,7.53005504803905
394,32.613898500743296,29.5912098306083,1.13410162190897
469,-48.007989455074394,-34.9675319045088,48.474756462325296
477,-35.4859744128948,-35.9052378519475,39.003931655550794
390,-45.99335277706351,-39.5407793094516,37.463490482150895
506,-57.1388899497595,-61.42965977985271,4.3911962395370185
498,-52.7081024872721,-63.7978018639814,-6.743782521482049
482,-59.9282952856202,-53.08875690385779,21.2838535768112
569,-39.361364647380796,-62.4660924742188,-10.040017175380198
521,7.27806661589551,-54.474673360990295,-6.85381174177491
513,30.1554046982513,-54.4385663868501,-3.654008114348221
545,20.786478578799,-66.6947791234218,-18.2638174825329
414,38.1862066008822,-65.3806135045799,-16.2636531337229
422,33.0888505428563,-66.1984484529002,-17.6061836922951
398,51.0007800195613,-48.8536526055413,17.4615412056724
437,-16.845668853798,-31.4352022791616,36.167805142452394
453,8.94824459002377,-46.19824060990211,8.593025050724991
461,14.0483386915904,-47.5219077808708,3.1765079413586497
445,10.941940940024901,-42.5584388470837,22.148914357329893
389,-21.0749988895916,-21.451945777845896,71.2585471855524
405,-29.253565546706906,-24.9955358497517,53.2149409866041
397,-23.845796306145505,-22.3285529205547,56.888911009100504
421,-38.9640655760974,-25.9835061445993,63.629459945863
444,9.82676798683512,-26.8805997409467,72.32747070611079
436,14.555970710076098,-28.833564487919197,66.85986001704221
452,3.16904224915613,-24.821772185207802,63.261977396710385
468,0.4775426048607621,-28.6040247575276,49.9038089164546
420,26.332853345766306,-29.546808212642606,69.3786610642485
396,40.189220302489204,-37.4784909558461,38.1331667923088
475,53.5496714964723,-43.0776853102199,37.1220614426505
388,46.690327306335796,-38.4387867276049,38.1981593836423
401,-4.52664665102383,-48.6094250518036,35.5478839108753
385,-8.634530834889329,55.829151805124205,-25.837275582656805
460,-1.66140079037236,-22.2816653260005,69.0712500621879
449,-3.10831191406582,42.6838883882619,45.7202883425187
429,-3.1682632634278303,-33.6654957509375,31.5057596606692
529,-24.4296055744407,-57.918524695462104,-7.577959795978
561,-40.0583490095909,-64.62292561001061,-15.1777686171191
497,-8.35854021433579,-64.37025521200911,4.09460224089225
306,-7.36902945812711,-64.4280688876832,3.90482972406388
489,43.1485306986284,-55.3147562496334,39.8117200821487
393,-24.292762933691503,49.2279865497807,25.6715749118774
435,12.0723279335603,20.733335388314,-25.739246078983804
395,52.189882325302,5.43852774189489,-35.6386040152348
467,-22.9355755339205,9.38213113493808,-30.978470927984095
425,19.6545128978276,40.774969491648896,29.342347392594398
402,53.170344449697104,26.439646905619,-6.765855451476329
466,-51.03421031451629,19.209146899299,-3.21266223424344
412,43.0859375849446,-39.1849078396284,36.99481527257209
505,32.0236258660324,-67.04696669974179,-19.0401676095466
514,-55.7123476263488,-64.9536463197138,-8.70441920608766
522,48.0620467014134,28.5773819958604,22.0529270449514
2322,31.857890030418897,-33.8646882824639,-6.217556529132251
6906,7.3544040747831785,-40.8587958057538,-42.3369787141764
6905,-7.113102206539099,-41.5848338398142,-46.813255988760794
6569,8.41743650896908,-33.0639982439871,-41.1435435505835
6820,9.193351562517199,-40.8780677228361,-38.3402947553001
6609,-12.019850940819499,-38.9815032379874,-39.1737197287727
6156,5.843613506949558,-18.3592780042502,-31.353643970153694
2387,6.2177338461278095,-56.764209182441704,-30.8047082046062
2395,6.34456335714747,-59.703801753745395,-30.5012581546034
2362,31.174619425067,10.9390177651492,-2.24828594880266
2378,31.076061318642306,1.55512803028174,-20.668814433620003
2386,-28.2098989685942,1.53291696917591,-24.5233146311617
2355,23.1752522847403,-31.045527102856397,-13.170603258341
2315,32.9086670349136,-31.363752078285998,-10.618600546590699
2323,32.155391298275596,-31.8802520599887,-13.0098380711883
2331,31.087670366041397,-31.8146777261833,-13.130762841208998
2363,35.8341149783865,-28.302833159454302,-10.1642096751363
2346,28.859185910570197,-34.107132596363,-7.5088334339200316
2385,16.5748893148758,-30.3305017180493,1.8881868054629496
2314,32.8425821956476,-35.5839625228003,-10.884060512746697
2394,28.9734857294777,-32.8218481271602,-21.9199920660215
2371,30.729918080242896,-12.765724950159099,2.55363011655056
2361,21.0331409729026,-24.5174543014987,-0.046362384234014
2305,26.301091163596396,-29.012759438193196,-13.5012469154795
2313,35.5045817302736,-31.566410874681697,-14.980139516535196
2329,31.8094347393504,-30.3155074656762,-10.889086342297
2353,35.625110455674,-28.894928350173,-8.73681422881292
2339,23.1743105175415,-26.0081021681357,-9.099356799574679
2370,-27.856996252530998,9.93257372460657,-6.5388902151631285
2379,-30.746949229951703,-12.0916819212131,3.18463086192592
2393,22.7793197095801,-34.1003494891773,-9.82087730554759
2306,33.9635496662628,-35.4195617935734,-10.5629081642295
2330,29.851068592171803,-33.7412849859034,-6.27121822743747
2338,29.8642750052109,-34.212913781083195,-7.49300092512448
4289,3.50212467068717,-52.4088444062848,-68.77222938114879
4348,0.463587266117252,-47.9117209400064,-63.47426402689779
4356,-1.56412806366243,-51.4001369244578,-62.5645676334762
4364,1.3955665415549698,-50.106303768718796,-62.77170853426389
4404,-3.4451002217634903,-45.7783972200235,-64.3303106962551
4412,3.5080263327918,-45.483389401594714,-63.9146248735754
4325,-3.50480299912261,-51.350853794365705,-62.6962542442381
4333,3.3314817565130697,-51.0501438942656,-62.3491392187981
4329,1.5233652548816898,-35.751844771696895,-57.525474694273214
4337,-4.85940909959011,-48.453952072633,-55.452748837289704
4345,5.29633325564901,-48.8745676043806,-54.7200146897815
4353,-0.8459732810894359,-48.0987919209933,-55.624886043602714
4361,1.24017258106461,-47.933443585156,-55.5718428409206
4393,-4.52161858329471,-41.153023013280794,-56.6569848912528
4401,5.6135340220927,-39.482170827674295,-56.07475685195249
4409,-2.76805236979179,-45.152651580104504,-55.96926651980699
4322,4.473491702232732,-44.7469749107838,-55.36129870221321
4338,6.554899412584,-42.488590518631604,-55.1919986142819
4354,-5.6825921141623095,-46.407812736981704,-55.7707789667259
